Timestamp,AREA,PROCESO,% SOLIDOS,MALLA 65#,COMENTARIOS,USUARIO,Timestamp
2023-06-30 18:03:00,A0,-,40.0,35,,Glenn Guajardo Lara,2023-06-30 18:03:00
2023-06-30 18:19:00,A1,-,36.0,27,,Glenn Guajardo Lara,2023-06-30 18:19:00
2023-06-30 20:01:00,A0,-,40.0,32,20:00 hrs.,Francisco Alderete,2023-06-30 20:01:00
2023-06-30 20:06:00,A1,-,38.0,31,20:05 hrs.,Francisco Alderete,2023-06-30 20:06:00
2023-06-30 20:31:00,A2,-,44.0,32,20:30 hrs.,Francisco Alderete,2023-06-30 20:31:00
2023-06-30 21:51:00,A2,-,47.0,36,21:50 hrs.(exceso de arena).,Francisco Alderete,2023-06-30 21:51:00
2023-06-30 22:02:00,BHC16A,-,47.0,16,,Luis Santibáñez,2023-06-30 22:02:00
2023-06-30 22:03:00,BHC16A,-,54.0,35,,Luis Santibáñez,2023-06-30 22:03:00
2023-06-30 22:04:00,BHC17A,-,39.0,14,,Luis Santibáñez,2023-06-30 22:04:00
2023-06-30 22:16:00,A0,-,37.0,32,22:16 hrs.,Francisco Alderete,2023-06-30 22:16:00
2023-06-30 22:19:00,A1,-,39.0,31,22:10 hrs.,Francisco Alderete,2023-06-30 22:19:00
2023-06-30 22:55:00,BM19,-,44.0,33,,Luis Santibáñez,2023-06-30 22:55:00
2023-06-30 23:28:00,BHC16A,-,40.0,19,,Luis Santibáñez,2023-06-30 23:28:00
2023-06-30 23:29:00,BHC16B,-,45.0,29,Baja disponibilidad de cy.,Luis Santibáñez,2023-06-30 23:29:00
2023-06-30 23:31:00,BHC17A,-,39.0,26,,Luis Santibáñez,2023-06-30 23:31:00
2023-06-30 23:47:00,A0,-,39.0,34,23:46 hrs.,Francisco Alderete,2023-06-30 23:47:00
2023-06-30 23:51:00,A2,-,44.0,34,23:50 hrs.,Francisco Alderete,2023-06-30 23:51:00
2023-06-30 23:52:00,A1,-,39.0,30,23:52 hrs.,Francisco Alderete,2023-06-30 23:52:00
2023-07-01 00:04:00,BM19,-,40.0,34,,Luis Santibáñez,2023-07-01 00:04:00
2023-07-01 01:47:00,A0,-,43.0,34,01:46 hrs.(exceso de arena).,Francisco Alderete,2023-07-01 01:47:00
2023-07-01 02:01:00,A2,-,47.0,38,02:00 hrs.(exceso de arena).,Francisco Alderete,2023-07-01 02:01:00
2023-07-01 02:05:00,A1,-,39.0,31,02:04 hrs.,Francisco Alderete,2023-07-01 02:05:00
2023-07-01 02:19:00,BHC16A,-,46.0,32,,Luis Santibáñez,2023-07-01 02:19:00
2023-07-01 02:20:00,BHC16B,-,49.0,34,baja disponibilidad de cy,Luis Santibáñez,2023-07-01 02:20:00
2023-07-01 02:21:00,BHC17A,-,44.0,23,,Luis Santibáñez,2023-07-01 02:21:00
2023-07-01 02:22:00,BHC17B,-,42.0,22,,Luis Santibáñez,2023-07-01 02:22:00
2023-07-01 03:50:00,A2,-,42.0,34,03:50 hrs.,Francisco Alderete,2023-07-01 03:50:00
2023-07-01 03:54:00,A0,-,40.0,33,03:54 hrs.,Francisco Alderete,2023-07-01 03:54:00
2023-07-01 03:58:00,A1,-,39.0,31,03:58 hrs.,Francisco Alderete,2023-07-01 03:58:00
2023-07-01 05:48:00,BM19,-,43.0,33,,Luis Santibáñez,2023-07-01 05:48:00
2023-07-01 05:56:00,A2,-,42.0,33,05:56 hrs.,Francisco Alderete,2023-07-01 05:56:00
2023-07-01 05:57:00,A0,-,38.0,33,05:57 hrs.,Francisco Alderete,2023-07-01 05:57:00
2023-07-01 08:03:00,BM19,-,46.0,34,,Brian Torres,2023-07-01 08:03:00
2023-07-01 08:04:00,A0,-,35.0,34,,Glenn Guajardo Lara,2023-07-01 08:04:00
2023-07-01 08:05:00,A2,-,45.0,33,,Glenn Guajardo Lara,2023-07-01 08:05:00
2023-07-01 09:05:00,A2,-,45.0,30,,Glenn Guajardo Lara,2023-07-01 09:05:00
2023-07-01 09:16:00,A0,-,36.0,30,,Glenn Guajardo Lara,2023-07-01 09:16:00
2023-07-01 10:15:00,A0,-,37.0,32,,Glenn Guajardo Lara,2023-07-01 10:15:00
2023-07-01 10:25:00,A2,-,45.0,33,,ASTUDILLO MONTECINOS RUBEN HOMERO,2023-07-01 10:25:00
2023-07-01 10:26:00,A2,-,45.0,33,,Glenn Guajardo Lara,2023-07-01 10:26:00
2023-07-01 11:08:00,A2,-,45.0,31,,Glenn Guajardo Lara,2023-07-01 11:08:00
2023-07-01 11:58:00,A2,-,42.0,30,,ASTUDILLO MONTECINOS RUBEN HOMERO,2023-07-01 11:58:00
2023-07-01 12:01:00,A0,-,36.0,32,,Glenn Guajardo Lara,2023-07-01 12:01:00
2023-07-01 13:10:00,A1,-,38.0,33,,Glenn Guajardo Lara,2023-07-01 13:10:00
2023-07-01 13:59:00,A2,-,45.0,27,,ASTUDILLO MONTECINOS RUBEN HOMERO,2023-07-01 13:59:00
2023-07-01 15:58:00,A2,-,45.0,34,,ASTUDILLO MONTECINOS RUBEN HOMERO,2023-07-01 15:58:00
2023-07-01 16:11:00,A1,-,37.0,29,,Glenn Guajardo Lara,2023-07-01 16:11:00
2023-07-01 16:20:00,A0,-,39.0,33,,Glenn Guajardo Lara,2023-07-01 16:20:00
2023-07-01 17:15:00,A0,-,36.0,34,,Glenn Guajardo Lara,2023-07-01 17:15:00
2023-07-01 18:09:00,A2,-,40.0,26,,Glenn Guajardo Lara,2023-07-01 18:09:00
2023-07-01 18:15:00,A2,-,40.0,26,,ASTUDILLO MONTECINOS RUBEN HOMERO,2023-07-01 18:15:00
2023-07-01 18:26:00,A0,-,35.0,33,,Glenn Guajardo Lara,2023-07-01 18:26:00
2023-07-01 19:47:00,BM19,-,42.0,30,,Luis Santibáñez,2023-07-01 19:47:00
2023-07-01 20:04:00,A1,-,37.0,28,20:04 hrs.,Francisco Alderete,2023-07-01 20:04:00
2023-07-01 20:07:00,A0,-,34.0,26,20:07 hrs.,Francisco Alderete,2023-07-01 20:07:00
2023-07-01 20:08:00,A2,-,42.0,32,20:08 hrs.,Francisco Alderete,2023-07-01 20:08:00
2023-07-01 20:53:00,BHC16B,-,44.0,27,,Luis Santibáñez,2023-07-01 20:53:00
2023-07-01 21:13:00,BHC16A,-,41.0,28,,Luis Santibáñez,2023-07-01 21:13:00
2023-07-01 21:46:00,A0,-,38.0,32,21:46 hrs.,Francisco Alderete,2023-07-01 21:46:00
2023-07-01 22:03:00,A1,-,38.0,29,22:02 hrs.,Francisco Alderete,2023-07-01 22:03:00
2023-07-01 23:46:00,A0,-,35.0,26,23:45 hrs.,Francisco Alderete,2023-07-01 23:46:00
2023-07-01 23:47:00,A1,-,38.0,29,23:47 hrs.,Francisco Alderete,2023-07-01 23:47:00
2023-07-01 23:53:00,A2,-,34.0,24,23:52 hrs.,Francisco Alderete,2023-07-01 23:53:00
2023-07-02 01:30:00,BHC16B,-,41.0,30,,Luis Santibáñez,2023-07-02 01:30:00
2023-07-02 01:31:00,BHC17A,-,32.0,22,,Luis Santibáñez,2023-07-02 01:31:00
2023-07-02 02:09:00,A2,-,38.0,30,02:05 hrs.,Francisco Alderete,2023-07-02 02:09:00
2023-07-02 02:49:00,A0,-,39.0,33,02:49 hrs.,Francisco Alderete,2023-07-02 02:49:00
2023-07-02 03:39:00,BM19,-,40.0,33,,Luis Santibáñez,2023-07-02 03:39:00
2023-07-02 04:00:00,A2,-,39.0,29,04:00 hrs.,Francisco Alderete,2023-07-02 04:00:00
2023-07-02 04:02:00,A1,-,39.0,30,04:02 hrs.,Francisco Alderete,2023-07-02 04:02:00
2023-07-02 04:28:00,A0,-,36.0,30,04:27 hrs.,Francisco Alderete,2023-07-02 04:28:00
2023-07-02 05:40:00,BM19,-,42.0,31,,Luis Santibáñez,2023-07-02 05:40:00
2023-07-02 05:48:00,BHC17A,-,33.0,22,,Luis Santibáñez,2023-07-02 05:48:00
2023-07-02 05:59:00,A2,-,39.0,30,05:58 hrs.,Francisco Alderete,2023-07-02 05:59:00
2023-07-02 06:00:00,A1,-,38.0,30,06:00 hrs.,Francisco Alderete,2023-07-02 06:00:00
2023-07-02 06:01:00,BHC16A,-,43.0,27,,Luis Santibáñez,2023-07-02 06:01:00
2023-07-02 09:12:00,A1,-,42.0,32,,Glenn Guajardo Lara,2023-07-02 09:12:00
2023-07-02 09:49:00,A0,-,40.0,25,,Glenn Guajardo Lara,2023-07-02 09:49:00
2023-07-02 10:29:00,A2,-,42.0,27,,ASTUDILLO MONTECINOS RUBEN HOMERO,2023-07-02 10:29:00
2023-07-02 10:30:00,A2,-,42.0,27,,Glenn Guajardo Lara,2023-07-02 10:30:00
2023-07-02 11:29:00,A0,-,41.0,36,,Glenn Guajardo Lara,2023-07-02 11:29:00
2023-07-02 11:38:00,A1,-,42.0,34,,Glenn Guajardo Lara,2023-07-02 11:38:00
2023-07-02 11:46:00,A2,-,44.0,28,,ASTUDILLO MONTECINOS RUBEN HOMERO,2023-07-02 11:46:00
2023-07-02 11:47:00,A2,-,44.0,28,,Glenn Guajardo Lara,2023-07-02 11:47:00
2023-07-02 12:22:00,A1,-,36.0,33,,Glenn Guajardo Lara,2023-07-02 12:22:00
2023-07-02 14:05:00,A2,-,43.0,27,,ASTUDILLO MONTECINOS RUBEN HOMERO,2023-07-02 14:05:00
2023-07-02 14:07:00,A1,-,37.0,31,,Glenn Guajardo Lara,2023-07-02 14:07:00
2023-07-02 14:21:00,A0,-,37.0,34,,Glenn Guajardo Lara,2023-07-02 14:21:00
2023-07-02 15:30:00,A0,-,39.0,33,,Glenn Guajardo Lara,2023-07-02 15:30:00
2023-07-02 16:02:00,A2,-,41.0,27,,ASTUDILLO MONTECINOS RUBEN HOMERO,2023-07-02 16:02:00
2023-07-02 17:07:00,A0,-,37.0,33,,Glenn Guajardo Lara,2023-07-02 17:07:00
2023-07-02 18:01:00,A2,-,43.0,28,,ASTUDILLO MONTECINOS RUBEN HOMERO,2023-07-02 18:01:00
2023-07-02 18:14:00,A0,-,35.0,35,,Glenn Guajardo Lara,2023-07-02 18:14:00
2023-07-02 18:17:00,A1,-,38.0,31,,Glenn Guajardo Lara,2023-07-02 18:17:00
2023-07-02 18:23:00,BHC16A,-,48.0,29,,Brian Torres,2023-07-02 18:23:00
2023-07-02 19:49:00,BM19,-,41.0,32,,Luis Santibáñez,2023-07-02 19:49:00
2023-07-02 20:02:00,A2,-,44.0,35,20:00 hrs.,Francisco Alderete,2023-07-02 20:02:00
2023-07-02 20:03:00,A1,-,37.0,28,20:02 hrs.,Francisco Alderete,2023-07-02 20:03:00
2023-07-02 20:30:00,A0,-,38.0,31,20:30 hrs.,Francisco Alderete,2023-07-02 20:30:00
2023-07-02 21:52:00,A2,-,45.0,32,21:51 hrs.,Francisco Alderete,2023-07-02 21:52:00
2023-07-02 22:03:00,A1,-,38.0,29,22:02 hrs.,Francisco Alderete,2023-07-02 22:03:00
2023-07-02 22:15:00,A0,-,40.0,32,22:15 hrs.,Francisco Alderete,2023-07-02 22:15:00
2023-07-02 22:33:00,BHC16B,-,49.0,29,,Luis Santibáñez,2023-07-02 22:33:00
2023-07-02 22:34:00,BHC17A,-,42.0,24,,Luis Santibáñez,2023-07-02 22:34:00
2023-07-02 22:35:00,BM19,-,42.0,33,,Luis Santibáñez,2023-07-02 22:35:00
2023-07-02 23:48:00,A2,-,45.0,33,23:47 hrs.,Francisco Alderete,2023-07-02 23:48:00
2023-07-03 00:57:00,BHC16B,-,46.0,24,,Luis Santibáñez,2023-07-03 00:57:00
2023-07-03 01:31:00,BHC17A,-,44.0,26,,Luis Santibáñez,2023-07-03 01:31:00
2023-07-03 01:32:00,BHC17B,-,43.0,28,,Luis Santibáñez,2023-07-03 01:32:00
2023-07-03 02:05:00,A0,-,40.0,34,02:04 hrs.,Francisco Alderete,2023-07-03 02:05:00
2023-07-03 02:06:00,A2,-,46.0,34,02:05 hrs.,Francisco Alderete,2023-07-03 02:06:00
2023-07-03 02:16:00,A1,-,38.0,29,02:15 hrs.,Francisco Alderete,2023-07-03 02:16:00
2023-07-03 03:41:00,BHC17A,-,36.0,12,,Luis Santibáñez,2023-07-03 03:41:00
2023-07-03 03:53:00,A0,-,49.0,24,,Luis Santibáñez,2023-07-03 03:53:00
2023-07-03 03:55:00,BHC16A,-,49.0,24,,Luis Santibáñez,2023-07-03 03:55:00
2023-07-03 03:56:00,A0,-,40.0,35,03:56 hrs.(sobre tamaño).,Francisco Alderete,2023-07-03 03:56:00
2023-07-03 03:57:00,A1,-,37.0,29,03:57 hrs.,Francisco Alderete,2023-07-03 03:57:00
2023-07-03 04:49:00,BHC16B,-,39.0,18,,Luis Santibáñez,2023-07-03 04:49:00
2023-07-03 04:50:00,BHC17B,-,30.0,17,,Luis Santibáñez,2023-07-03 04:50:00
2023-07-03 05:46:00,A0,-,36.0,31,05:46 hrs.,Francisco Alderete,2023-07-03 05:46:00
2023-07-03 05:58:00,A1,-,37.0,28,05:58 hrs.,Francisco Alderete,2023-07-03 05:58:00
2023-07-03 08:42:00,A2,-,43.0,32,,ASTUDILLO MONTECINOS RUBEN HOMERO,2023-07-03 08:42:00
2023-07-03 09:33:00,A1,-,41.0,26,,Glenn Guajardo Lara,2023-07-03 09:33:00
2023-07-03 09:58:00,A2,-,41.0,30,,Glenn Guajardo Lara,2023-07-03 09:58:00
2023-07-03 10:58:00,BM19,-,35.0,29,,Brian Torres,2023-07-03 10:58:00
2023-07-03 11:43:00,A1,-,41.0,27,,Glenn Guajardo Lara,2023-07-03 11:43:00
2023-07-03 11:57:00,A2,-,41.0,30,,ASTUDILLO MONTECINOS RUBEN HOMERO,2023-07-03 11:57:00
2023-07-03 14:02:00,A2,-,39.0,29,,ASTUDILLO MONTECINOS RUBEN HOMERO,2023-07-03 14:02:00
2023-07-03 14:07:00,A1,-,42.0,33,,Glenn Guajardo Lara,2023-07-03 14:07:00
2023-07-03 16:18:00,A2,-,42.0,30,,ASTUDILLO MONTECINOS RUBEN HOMERO,2023-07-03 16:18:00
2023-07-03 17:03:00,A1,-,41.0,32,,Glenn Guajardo Lara,2023-07-03 17:03:00
2023-07-03 17:29:00,A1,-,39.0,28,,Glenn Guajardo Lara,2023-07-03 17:29:00
2023-07-03 18:13:00,A2,-,37.0,26,,ASTUDILLO MONTECINOS RUBEN HOMERO,2023-07-03 18:13:00
2023-07-03 18:28:00,A1,-,40.0,28,,Glenn Guajardo Lara,2023-07-03 18:28:00
2023-07-03 19:19:00,BM19,-,42.0,31,,Luis Santibáñez,2023-07-03 19:19:00
2023-07-03 19:39:00,A1,-,40.0,30,19:39 hrs.,Francisco Alderete,2023-07-03 19:39:00
2023-07-03 19:55:00,A2,-,40.0,29,19:55 hrs.,Francisco Alderete,2023-07-03 19:55:00
2023-07-03 20:25:00,BHC16A,-,41.0,24,,Luis Santibáñez,2023-07-03 20:25:00
2023-07-03 20:26:00,BHC17A,-,45.0,31,,Luis Santibáñez,2023-07-03 20:26:00
2023-07-03 20:28:00,BHC17B,-,33.0,22,,Luis Santibáñez,2023-07-03 20:28:00
2023-07-03 21:43:00,BM19,-,38.0,28,,Luis Santibáñez,2023-07-03 21:43:00
2023-07-03 21:52:00,A2,-,42.0,29,21:52 hrs.,Francisco Alderete,2023-07-03 21:52:00
2023-07-03 22:00:00,A1,-,42.0,33,21:59 hrs.,Francisco Alderete,2023-07-03 22:00:00
2023-07-03 22:11:00,BHC16A,-,45.0,26,,Luis Santibáñez,2023-07-03 22:11:00
2023-07-03 22:13:00,BHC17B,-,39.0,29,,Luis Santibáñez,2023-07-03 22:13:00
2023-07-03 23:53:00,A2,-,44.0,30,23:52 hrs.,Francisco Alderete,2023-07-03 23:53:00
2023-07-04 00:05:00,A0,-,41.0,32,22:35 hrs.,Francisco Alderete,2023-07-04 00:05:00
2023-07-04 00:08:00,A1,-,39.0,31,0:08 hrs.,Francisco Alderete,2023-07-04 00:08:00
2023-07-04 00:13:00,BHC17A,-,45.0,28,,Luis Santibáñez,2023-07-04 00:13:00
2023-07-04 00:24:00,BHC16A,-,44.0,25,,Luis Santibáñez,2023-07-04 00:24:00
2023-07-04 01:56:00,A2,-,43.0,31,01:56 hrs.,Francisco Alderete,2023-07-04 01:56:00
2023-07-04 02:53:00,BHC16A,-,46.0,25,,Luis Santibáñez,2023-07-04 02:53:00
2023-07-04 02:54:00,BHC17A,-,41.0,24,,Luis Santibáñez,2023-07-04 02:54:00
2023-07-04 03:09:00,BHC16A,-,47.0,25,,Luis Santibáñez,2023-07-04 03:09:00
2023-07-04 03:15:00,BM19,-,43.0,31,,Luis Santibáñez,2023-07-04 03:15:00
2023-07-04 03:40:00,A0,-,41.0,34,03:40 hrs.,Francisco Alderete,2023-07-04 03:40:00
2023-07-04 03:42:00,A1,-,39.0,30,03:42 hrs.,Francisco Alderete,2023-07-04 03:42:00
2023-07-04 03:51:00,A2,-,43.0,28,03:51 hrs.,Francisco Alderete,2023-07-04 03:51:00
2023-07-04 04:06:00,BM19,-,41.0,28,,Luis Santibáñez,2023-07-04 04:06:00
2023-07-04 04:25:00,BHC16A,-,42.0,21,,Luis Santibáñez,2023-07-04 04:25:00
2023-07-04 04:26:00,BHC17B,-,42.0,25,,Luis Santibáñez,2023-07-04 04:26:00
2023-07-04 05:54:00,A2,-,38.0,24,05:54 hrs.,Francisco Alderete,2023-07-04 05:54:00
2023-07-04 05:55:00,A0,-,40.0,33,05:54 hrs.,Francisco Alderete,2023-07-04 05:55:00
2023-07-04 08:13:00,A1,-,40.0,34,,Glenn Guajardo Lara,2023-07-04 08:13:00
2023-07-04 08:21:00,A2,-,45.0,29,,ASTUDILLO MONTECINOS RUBEN HOMERO,2023-07-04 08:21:00
2023-07-04 08:28:00,A0,-,40.0,32,,Glenn Guajardo Lara,2023-07-04 08:28:00
2023-07-04 09:47:00,A1,-,41.0,33,,Glenn Guajardo Lara,2023-07-04 09:47:00
2023-07-04 10:03:00,A0,-,43.0,37,,Glenn Guajardo Lara,2023-07-04 10:03:00
2023-07-04 10:05:00,A2,-,43.0,31,,ASTUDILLO MONTECINOS RUBEN HOMERO,2023-07-04 10:05:00
2023-07-04 10:49:00,BM19,-,35.0,20,,Brian Torres,2023-07-04 10:49:00
2023-07-04 10:50:00,BHC17A,-,38.0,25,,Brian Torres,2023-07-04 10:50:00
2023-07-04 11:07:00,A0,-,33.0,34,,Glenn Guajardo Lara,2023-07-04 11:07:00
2023-07-04 12:40:00,BHC16A,-,38.0,19,,Brian Torres,2023-07-04 12:40:00
2023-07-04 12:54:00,A1,-,38.0,34,,Glenn Guajardo Lara,2023-07-04 12:54:00
2023-07-04 14:02:00,A2,-,40.0,29,,ASTUDILLO MONTECINOS RUBEN HOMERO,2023-07-04 14:02:00
2023-07-04 14:53:00,A0,-,37.0,33,,Glenn Guajardo Lara,2023-07-04 14:53:00
2023-07-04 16:54:00,A1,-,37.0,32,,Glenn Guajardo Lara,2023-07-04 16:54:00
2023-07-04 17:28:00,A0,-,36.0,33,,Glenn Guajardo Lara,2023-07-04 17:28:00
2023-07-04 17:53:00,A2,-,40.0,29,,ASTUDILLO MONTECINOS RUBEN HOMERO,2023-07-04 17:53:00
2023-07-04 20:13:00,A2,-,41.0,30,20:13 hrs.,Francisco Alderete,2023-07-04 20:13:00
2023-07-04 20:20:00,A0,-,39.0,31,20:20 hrs.,Francisco Alderete,2023-07-04 20:20:00
2023-07-04 20:21:00,A1,-,42.0,33,19:45 hrs.,Francisco Alderete,2023-07-04 20:21:00
2023-07-04 21:52:00,BM19,-,43.0,31,,Luis Santibáñez,2023-07-04 21:52:00
2023-07-04 21:55:00,A2,-,41.0,27,21:54 hrs.,Francisco Alderete,2023-07-04 21:55:00
2023-07-04 22:39:00,A1,-,38.0,29,22:38 hrs.,Francisco Alderete,2023-07-04 22:39:00
2023-07-04 23:09:00,BHC16A,-,42.0,21,,Luis Santibáñez,2023-07-04 23:09:00
2023-07-04 23:10:00,BM19,-,41.0,27,,Luis Santibáñez,2023-07-04 23:10:00
2023-07-04 23:29:00,BHC17A,-,33.0,27,,Luis Santibáñez,2023-07-04 23:29:00
2023-07-04 23:47:00,A2,-,40.0,28,23:47 hrs.,Francisco Alderete,2023-07-04 23:47:00
2023-07-04 23:52:00,A1,-,38.0,30,23:52 hrs.,Francisco Alderete,2023-07-04 23:52:00
2023-07-05 00:01:00,A0,-,38.0,30,00:00 hrs.,Francisco Alderete,2023-07-05 00:01:00
2023-07-05 00:12:00,BHC17A,-,32.0,20,,Luis Santibáñez,2023-07-05 00:12:00
2023-07-05 00:24:00,BHC16A,-,43.0,31,,Luis Santibáñez,2023-07-05 00:24:00
2023-07-05 00:25:00,BHC16B,-,48.0,29,,Luis Santibáñez,2023-07-05 00:25:00
2023-07-05 01:35:00,BM19,-,42.0,32,,Luis Santibáñez,2023-07-05 01:35:00
2023-07-05 01:52:00,A1,-,38.0,29,01:52 hrs.,Francisco Alderete,2023-07-05 01:52:00
2023-07-05 02:03:00,A2,-,42.0,29,02:03 hrs.,Francisco Alderete,2023-07-05 02:03:00
2023-07-05 03:49:00,A2,-,43.0,28,03:49 hrs.,Francisco Alderete,2023-07-05 03:49:00
2023-07-05 03:53:00,A0,-,39.0,32,03:53 hrs.,Francisco Alderete,2023-07-05 03:53:00
2023-07-05 04:04:00,BHC16A,-,43.0,27,,Luis Santibáñez,2023-07-05 04:04:00
2023-07-05 04:05:00,A1,-,42.0,33,04:04 hrs.,Francisco Alderete,2023-07-05 04:05:00
2023-07-05 04:06:00,BHC17A,-,38.0,24,,Luis Santibáñez,2023-07-05 04:06:00
2023-07-05 05:49:00,A0,-,38.0,30,05:49 hrs.,Francisco Alderete,2023-07-05 05:49:00
2023-07-05 05:51:00,A2,-,43.0,27,05:50 hrs.,Francisco Alderete,2023-07-05 05:51:00
2023-07-05 05:54:00,A1,-,42.0,32,05:54 hrs.,Francisco Alderete,2023-07-05 05:54:00
2023-07-05 08:35:00,A0,-,38.0,35,,Lorne Ortiz,2023-07-05 08:35:00
2023-07-05 09:02:00,A2,-,46.0,31,,Lorne Ortiz,2023-07-05 09:02:00
2023-07-05 09:28:00,A2,-,41.0,28,,Lorne Ortiz,2023-07-05 09:28:00
2023-07-05 10:22:00,A1,-,39.0,36,,Lorne Ortiz,2023-07-05 10:22:00
2023-07-05 10:24:00,A0,-,41.0,39,,Lorne Ortiz,2023-07-05 10:24:00
2023-07-05 11:22:00,A0,-,40.0,32,,Lorne Ortiz,2023-07-05 11:22:00
2023-07-05 11:23:00,A2,-,43.0,28,,Lorne Ortiz,2023-07-05 11:23:00
2023-07-05 11:51:00,A1,-,37.0,31,,Lorne Ortiz,2023-07-05 11:51:00
2023-07-05 12:24:00,A2,-,41.0,28,,Lorne Ortiz,2023-07-05 12:24:00
2023-07-05 12:57:00,A0,-,40.0,32,,Lorne Ortiz,2023-07-05 12:57:00
2023-07-05 18:15:00,A0,-,47.0,38,,Lorne Ortiz,2023-07-05 18:15:00
2023-07-05 19:59:00,A2,-,47.0,33,,José Ledesma Espinoza,2023-07-05 19:59:00
2023-07-05 20:12:00,A1,-,36.0,29,,José Ledesma Espinoza,2023-07-05 20:12:00
2023-07-05 20:13:00,A0,-,41.0,36,,José Ledesma Espinoza,2023-07-05 20:13:00
2023-07-05 21:13:00,A2,-,43.0,30,,José Ledesma Espinoza,2023-07-05 21:13:00
2023-07-05 22:07:00,A0,-,42.0,35,,José Ledesma Espinoza,2023-07-05 22:07:00
2023-07-05 22:08:00,A1,-,42.0,39,,José Ledesma Espinoza,2023-07-05 22:08:00
2023-07-05 23:09:00,A1,-,37.0,30,,José Ledesma Espinoza,2023-07-05 23:09:00
2023-07-06 00:01:00,A0,-,40.0,31,,José Ledesma Espinoza,2023-07-06 00:01:00
2023-07-06 00:08:00,A1,-,38.0,32,,José Ledesma Espinoza,2023-07-06 00:08:00
2023-07-06 00:11:00,A2,-,47.0,35,,José Ledesma Espinoza,2023-07-06 00:11:00
2023-07-06 01:55:00,A0,-,41.0,33,,José Ledesma Espinoza,2023-07-06 01:55:00
2023-07-06 02:11:00,A2,-,44.0,33,,José Ledesma Espinoza,2023-07-06 02:11:00
2023-07-06 03:00:00,A1,-,39.0,33,,José Ledesma Espinoza,2023-07-06 03:00:00
2023-07-06 04:25:00,A0,-,37.0,25,,José Ledesma Espinoza,2023-07-06 04:25:00
2023-07-06 04:34:00,A2,-,45.0,32,,José Ledesma Espinoza,2023-07-06 04:34:00
2023-07-06 05:06:00,A1,-,43.0,41,,José Ledesma Espinoza,2023-07-06 05:06:00
2023-07-06 06:10:00,A0,-,40.0,28,,José Ledesma Espinoza,2023-07-06 06:10:00
2023-07-06 06:11:00,A1,-,37.0,31,,José Ledesma Espinoza,2023-07-06 06:11:00
2023-07-06 06:24:00,A2,-,45.0,32,,José Ledesma Espinoza,2023-07-06 06:24:00
2023-07-06 08:47:00,A0,-,41.0,31,,Lorne Ortiz,2023-07-06 08:47:00
2023-07-06 08:48:00,BHC16B,-,47.0,34,,Lorne Ortiz,2023-07-06 08:48:00
2023-07-06 10:34:00,A2,-,46.0,31,,Lorne Ortiz,2023-07-06 10:34:00
2023-07-06 10:59:00,A2,-,36.0,23,,Lorne Ortiz,2023-07-06 10:59:00
2023-07-06 11:26:00,A0,-,40.0,31,,Lorne Ortiz,2023-07-06 11:26:00
2023-07-06 12:11:00,A1,-,42.0,31,,Lorne Ortiz,2023-07-06 12:11:00
2023-07-06 14:07:00,A0,-,39.0,32,,Lorne Ortiz,2023-07-06 14:07:00
2023-07-06 20:16:00,A2,-,35.0,23,,José Ledesma Espinoza,2023-07-06 20:16:00
2023-07-06 20:18:00,A1,-,41.0,32,,José Ledesma Espinoza,2023-07-06 20:18:00
2023-07-06 22:13:00,A2,-,43.0,30,,José Ledesma Espinoza,2023-07-06 22:13:00
2023-07-06 22:23:00,A1,-,42.0,33,,José Ledesma Espinoza,2023-07-06 22:23:00
2023-07-06 23:56:00,A0,-,43.0,34,,José Ledesma Espinoza,2023-07-06 23:56:00
2023-07-07 00:20:00,A2,-,38.0,29,,José Ledesma Espinoza,2023-07-07 00:20:00
2023-07-07 00:26:00,A1,-,31.0,26,,José Ledesma Espinoza,2023-07-07 00:26:00
2023-07-07 01:48:00,A2,-,43.0,33,,José Ledesma Espinoza,2023-07-07 01:48:00
2023-07-07 01:54:00,A0,-,40.0,28,,José Ledesma Espinoza,2023-07-07 01:54:00
2023-07-07 02:19:00,A1,-,37.0,29,,José Ledesma Espinoza,2023-07-07 02:19:00
2023-07-07 04:30:00,A0,-,40.0,31,,José Ledesma Espinoza,2023-07-07 04:30:00
2023-07-07 04:31:00,A1,-,37.0,31,,José Ledesma Espinoza,2023-07-07 04:31:00
2023-07-07 04:32:00,A2,-,34.0,22,,José Ledesma Espinoza,2023-07-07 04:32:00
2023-07-07 06:16:00,A1,-,45.0,41,,José Ledesma Espinoza,2023-07-07 06:16:00
2023-07-07 06:19:00,A0,-,41.0,33,,José Ledesma Espinoza,2023-07-07 06:19:00
2023-07-07 06:33:00,A2,-,39.0,27,,José Ledesma Espinoza,2023-07-07 06:33:00
2023-07-07 19:48:00,A2,-,42.0,32,19:15 hrs.,José Ledesma Espinoza,2023-07-07 19:48:00
2023-07-07 20:01:00,A0,-,46.0,41,,José Ledesma Espinoza,2023-07-07 20:01:00
2023-07-07 20:28:00,A1,-,32.0,26,,José Ledesma Espinoza,2023-07-07 20:28:00
2023-07-07 22:04:00,A1,-,40.0,32,,José Ledesma Espinoza,2023-07-07 22:04:00
2023-07-07 22:05:00,A0,-,41.0,33,,José Ledesma Espinoza,2023-07-07 22:05:00
2023-07-07 22:19:00,A2,-,36.0,23,,José Ledesma Espinoza,2023-07-07 22:19:00
