fecha,solidos_a0,malla_a0
2023-10-06 20:20:17,41.0,0.0
2023-10-06 20:10:56,38.0,0.0
2023-10-06 20:10:46,36.0,0.0
2023-10-06 17:58:37,37.0,30.0
2023-10-06 16:12:57,37.0,28.0
2023-10-06 14:07:27,38.0,29.0
2023-10-06 11:53:49,37.0,29.0
2023-10-06 11:38:02,40.0,0.0
2023-10-06 10:04:03,36.0,29.0
2023-10-06 09:12:36,40.0,0.0
2023-10-06 08:31:20,40.0,0.0
2023-10-06 08:10:57,37.0,30.0
2023-10-06 05:11:14,40.0,0.0
2023-10-06 05:10:51,40.0,0.0
2023-10-06 05:10:41,38.0,0.0
2023-10-06 04:56:07,43.0,34.0
2023-10-06 00:02:44,40.0,28.0
2023-10-05 22:31:50,39.0,29.0
2023-10-05 20:49:13,39.0,34.0
2023-10-05 18:08:55,40.0,0.0
2023-10-05 17:57:43,38.0,30.0
2023-10-05 15:54:33,36.0,26.0
2023-10-05 14:02:12,37.0,30.0
2023-10-05 12:24:56,38.0,30.0
2023-10-05 11:00:48,40.0,0.0
2023-10-05 10:00:55,37.0,29.0
2023-10-05 08:07:45,37.0,28.0
2023-10-05 06:11:24,36.0,23.0
2023-10-05 05:39:24,40.0,0.0
2023-10-05 04:35:46,35.0,18.0
2023-10-05 01:03:32,40.0,0.0
2023-10-04 22:25:55,40.0,28.0
2023-10-04 21:11:57,40.0,0.0
2023-10-04 20:45:30,40.0,29.0
2023-10-04 20:13:06,35.0,0.0
2023-10-04 17:59:19,39.0,0.0
2023-10-04 17:54:37,41.0,31.0
2023-10-04 16:01:23,39.0,29.0
2023-10-04 14:06:14,40.0,29.0
2023-10-04 12:00:20,39.0,30.0
2023-10-04 11:54:23,40.0,0.0
2023-10-04 09:59:59,40.0,29.0
2023-10-04 08:32:21,41.0,32.0
2023-10-04 08:03:31,40.0,0.0
2023-10-04 06:32:19,42.0,34.0
2023-10-04 05:35:28,44.0,36.0
2023-10-04 02:58:01,44.0,37.0
2023-10-04 02:31:07,43.0,34.0
2023-10-03 23:48:13,46.0,34.0
2023-10-03 21:10:04,40.0,29.0
2023-10-03 20:17:50,38.0,0.0
2023-10-03 04:59:11,43.0,31.0
2023-10-03 02:52:04,42.0,31.0
2023-10-03 00:06:29,39.0,28.0
2023-10-02 22:44:20,38.0,29.0
2023-10-02 19:52:00,36.0,26.0
2023-10-02 10:35:22,41.0,33.0
2023-10-02 08:08:19,37.0,31.0
2023-10-02 05:47:12,36.0,28.0
2023-10-02 02:56:50,39.0,30.0
2023-10-02 00:47:47,42.0,29.0
2023-10-01 23:11:38,43.0,30.0
2023-10-01 21:25:33,45.0,35.0
2023-10-01 20:02:55,45.0,39.0
2023-10-01 10:30:46,40.0,33.0
2023-10-01 06:17:58,41.0,37.0
2023-10-01 04:45:13,43.0,38.0
2023-10-01 02:37:14,39.0,34.0
2023-09-30 23:05:16,41.0,32.0
2023-09-30 20:31:23,43.0,34.0
2023-09-30 20:03:56,46.0,40.0
2023-09-30 08:32:52,40.0,38.0
2023-09-30 06:04:04,41.0,35.0
2023-09-30 04:48:45,41.0,35.0
2023-09-30 02:16:56,37.0,31.0
2023-09-30 00:40:36,40.0,0.0
2023-09-30 00:40:32,40.0,0.0
2023-09-30 00:40:30,35.0,0.0
2023-09-30 00:40:26,37.0,0.0
2023-09-29 23:25:59,39.0,29.0
2023-09-29 20:05:04,42.0,37.0
2023-09-29 12:24:35,37.0,34.0
2023-09-29 11:40:40,40.0,28.0
2023-09-29 05:36:09,40.0,33.0
2023-09-29 02:48:21,39.0,31.0
2023-09-29 00:22:00,40.0,28.0
2023-09-28 22:28:18,41.0,34.0
2023-09-28 20:20:28,38.0,0.0
2023-09-28 19:57:20,41.0,35.0
2023-09-28 12:46:39,40.0,32.0
2023-09-28 10:20:44,41.0,35.0
2023-09-28 08:00:30,38.0,37.0
2023-09-28 06:25:19,39.0,32.0
2023-09-28 02:51:00,41.0,34.0
2023-09-28 01:25:27,39.0,36.0
2023-09-28 01:25:15,41.0,31.0
2023-09-28 01:25:03,39.0,28.0
2023-09-28 00:08:56,42.0,0.0
2023-09-27 20:23:10,41.0,0.0
2023-09-27 10:56:33,36.0,29.0
2023-09-27 07:21:41,39.0,35.0
2023-09-27 06:16:41,41.0,0.0
2023-09-27 06:00:22,39.0,30.0
2023-09-27 04:12:50,39.0,32.0
2023-09-27 02:57:30,41.0,0.0
2023-09-27 02:18:43,38.0,30.0
2023-09-27 00:23:46,40.0,0.0
2023-09-27 00:23:21,41.0,0.0
2023-09-26 23:45:04,37.0,28.0
2023-09-26 22:20:54,38.0,29.0
2023-09-26 20:24:56,36.0,25.0
2023-09-26 17:47:35,40.0,0.0
2023-09-26 16:20:26,37.0,24.0
2023-09-26 13:04:14,39.0,23.0
2023-09-26 11:21:03,39.0,24.0
2023-09-26 09:01:14,38.0,0.0
2023-09-26 08:52:56,41.0,23.0
2023-09-26 08:13:56,36.0,0.0
2023-09-26 07:49:34,41.0,0.0
2023-09-26 07:45:20,40.0,0.0
2023-09-26 06:08:57,38.0,30.0
2023-09-26 04:14:29,38.0,29.0
2023-09-26 02:51:36,39.0,32.0
2023-09-25 23:42:49,38.0,30.0
2023-09-25 22:09:18,38.0,31.0
2023-09-25 20:10:50,37.0,29.0
2023-09-25 18:09:19,37.0,32.0
2023-09-25 17:57:49,40.0,0.0
2023-09-25 17:32:58,40.0,34.0
2023-09-25 14:52:04,39.0,0.0
2023-09-25 13:47:33,40.0,33.0
2023-09-25 11:25:21,38.0,0.0
2023-09-25 11:00:45,41.0,0.0
2023-09-25 07:49:25,34.0,28.0
2023-09-25 07:39:21,40.0,0.0
2023-09-25 06:05:59,41.0,0.0
2023-09-25 06:05:32,40.0,0.0
2023-09-25 05:56:51,37.0,29.0
2023-09-25 04:09:08,38.0,30.0
2023-09-25 02:32:13,40.0,0.0
2023-09-25 02:02:23,38.0,29.0
2023-09-24 23:46:32,40.0,0.0
2023-09-24 23:45:30,39.0,30.0
2023-09-24 21:57:23,36.0,28.0
2023-09-24 20:22:05,40.0,0.0
2023-09-24 20:02:19,39.0,29.0
2023-09-24 17:21:05,40.0,0.0
2023-09-24 16:49:45,41.0,30.0
2023-09-24 14:51:57,40.0,31.0
2023-09-24 12:26:40,41.0,30.0
2023-09-24 11:17:22,41.0,0.0
2023-09-24 11:17:12,38.0,0.0
2023-09-24 11:17:01,40.0,0.0
2023-09-24 08:57:15,36.0,27.0
2023-09-24 08:13:40,42.0,27.0
2023-09-24 05:59:19,38.0,31.0
2023-09-24 03:51:57,37.0,29.0
2023-09-24 03:02:24,41.0,0.0
2023-09-24 02:04:27,38.0,30.0
2023-09-24 01:54:58,41.0,0.0
2023-09-24 01:54:33,40.0,0.0
2023-09-24 01:51:30,42.0,0.0
2023-09-24 01:49:33,42.0,0.0
2023-09-23 23:51:05,37.0,30.0
2023-09-23 21:54:41,36.0,30.0
2023-09-23 19:55:16,36.0,29.0
2023-09-23 16:21:41,38.0,27.0
2023-09-23 15:08:54,39.0,0.0
2023-09-23 14:08:11,37.0,28.0
2023-09-23 12:31:48,38.0,0.0
2023-09-23 12:31:25,40.0,0.0
2023-09-23 12:22:18,39.0,24.0
2023-09-23 10:35:45,41.0,28.0
2023-09-23 09:09:15,37.0,28.0
2023-09-23 07:20:27,39.0,0.0
2023-09-23 06:08:31,38.0,31.0
2023-09-23 05:59:37,42.0,0.0
2023-09-23 05:40:31,39.0,0.0
2023-09-23 03:57:12,35.0,26.0
2023-09-23 01:58:57,36.0,26.0
2023-09-23 01:10:47,44.0,0.0
2023-09-23 00:08:05,39.0,30.0
2023-09-22 23:18:05,41.0,0.0
2023-09-22 23:17:52,41.0,0.0
2023-09-22 21:54:44,39.0,31.0
2023-09-22 20:05:24,40.0,28.0
2023-09-22 16:09:35,39.0,25.0
2023-09-22 15:16:25,38.0,32.0
2023-09-22 13:12:36,41.0,27.0
2023-09-22 10:29:37,28.0,18.0
2023-09-22 07:50:12,36.0,21.0
2023-09-22 06:06:50,39.0,0.0
2023-09-22 05:51:05,37.0,28.0
2023-09-22 05:11:40,39.0,0.0
2023-09-22 04:03:58,36.0,29.0
2023-09-22 02:00:42,37.0,29.0
2023-09-21 23:53:16,37.0,30.0
2023-09-21 23:33:02,40.0,0.0
2023-09-21 23:32:40,40.0,0.0
2023-09-21 23:32:14,38.0,0.0
2023-09-21 21:57:10,37.0,30.0
2023-09-21 19:59:34,39.0,29.0
2023-09-21 17:53:54,41.0,0.0
2023-09-21 15:25:50,40.0,28.0
2023-09-21 11:29:43,40.0,28.0
2023-09-21 10:15:53,37.0,0.0
2023-09-21 09:55:24,38.0,0.0
2023-09-21 09:48:37,36.0,0.0
2023-09-21 09:48:27,40.0,0.0
2023-09-21 07:57:35,42.0,26.0
2023-09-21 06:18:31,40.0,0.0
2023-09-21 06:18:17,38.0,0.0
2023-09-21 06:17:48,40.0,0.0
2023-09-21 06:01:01,38.0,31.0
2023-09-21 03:59:03,37.0,30.0
2023-09-21 01:52:57,39.0,32.0
2023-09-20 23:57:21,37.0,30.0
2023-09-20 21:58:20,38.0,30.0
2023-09-20 20:16:23,41.0,0.0
2023-09-20 20:01:49,37.0,31.0
2023-09-20 17:57:11,37.0,32.0
2023-09-20 14:39:13,40.0,0.0
2023-09-20 13:45:17,41.0,31.0
2023-09-20 13:14:41,40.0,0.0
2023-09-20 13:14:33,42.0,0.0
2023-09-20 11:29:08,41.0,21.0
2023-09-20 10:08:58,38.0,33.0
2023-09-20 08:06:41,39.0,26.0
2023-09-20 07:45:33,41.0,0.0
2023-09-19 21:58:10,37.0,28.0
2023-09-19 16:56:03,42.0,29.0
2023-09-19 15:40:32,40.0,29.0
2023-09-19 12:36:08,39.0,29.0
2023-09-19 08:08:16,40.0,29.0
2023-09-18 17:12:39,41.0,34.0
2023-09-18 14:54:24,34.0,29.0
2023-09-18 12:50:47,37.0,31.0
2023-09-18 12:20:14,42.0,0.0
2023-09-18 10:12:33,35.0,33.0
2023-09-18 07:50:14,42.0,35.0
2023-09-18 07:22:32,38.0,0.0
2023-09-17 21:29:03,40.0,31.0
2023-09-17 16:59:11,40.0,35.0
2023-09-17 16:22:06,41.0,36.0
2023-09-17 14:49:52,45.0,38.0
2023-09-17 12:28:12,42.0,0.0
2023-09-17 12:06:54,39.0,33.0
2023-09-17 09:34:06,45.0,36.0
2023-09-17 08:18:25,41.0,29.0
2023-09-17 08:05:39,44.0,0.0
2023-09-17 00:33:17,43.0,33.0
2023-09-16 22:32:45,40.0,32.0
2023-09-16 19:04:27,40.0,30.0
2023-09-16 17:16:01,42.0,33.0
2023-09-16 14:47:35,42.0,33.0
2023-09-16 12:27:48,39.0,31.0
2023-09-16 10:09:25,42.0,30.0
2023-09-16 08:33:51,42.0,35.0
2023-09-16 07:31:11,43.0,40.0
2023-09-16 00:18:22,42.0,33.0
2023-09-15 20:14:32,35.0,25.0
2023-09-15 17:45:18,37.0,31.0
2023-09-15 14:52:25,34.0,28.0
2023-09-15 12:03:35,37.0,29.0
2023-09-15 10:27:35,38.0,30.0
2023-09-15 08:23:14,36.0,31.0
2023-09-15 02:18:27,37.0,33.0
2023-09-14 23:06:11,37.0,31.0
2023-09-14 20:30:21,45.0,29.0
2023-09-14 17:50:32,36.0,30.0
2023-09-14 14:41:33,42.0,37.0
2023-09-14 12:18:25,37.0,33.0
2023-09-14 10:35:41,42.0,38.0
2023-09-14 07:51:03,35.0,30.0
2023-09-14 07:25:55,44.0,0.0
2023-09-14 05:34:16,41.0,32.0
2023-09-14 04:17:58,40.0,30.0
2023-09-13 22:44:11,42.0,30.0
2023-09-13 22:04:06,41.0,32.0
2023-09-13 18:19:55,37.0,31.0
2023-09-13 17:14:16,39.0,32.0
2023-09-13 15:19:51,37.0,0.0
2023-09-13 14:41:17,41.0,32.0
2023-09-13 11:47:19,42.0,32.0
2023-09-13 10:37:24,39.0,31.0
2023-09-13 08:14:04,36.0,28.0
2023-09-13 07:45:27,40.0,0.0
2023-09-13 03:06:02,39.0,32.0
2023-09-13 01:24:43,38.0,33.0
2023-09-12 22:30:34,41.0,29.0
2023-09-12 20:04:13,41.0,22.0
2023-09-12 17:56:56,43.0,0.0
2023-09-12 15:02:08,40.0,0.0
2023-09-12 10:09:53,39.0,0.0
2023-09-12 08:02:20,39.0,32.0
2023-09-12 07:40:24,43.0,0.0
2023-09-12 06:16:50,41.0,33.0
2023-09-12 03:45:12,39.0,27.0
2023-09-12 02:03:40,39.0,27.0
2023-09-11 22:35:20,39.0,24.0
2023-09-11 20:00:33,36.0,20.0
2023-09-11 17:56:20,40.0,30.0
2023-09-11 17:53:08,40.0,0.0
2023-09-11 16:43:35,37.0,31.0
2023-09-11 15:56:11,38.0,30.0
2023-09-11 14:21:45,39.0,29.0
2023-09-11 09:46:36,40.0,31.0
2023-09-11 08:05:06,40.0,31.0
2023-09-11 06:33:52,38.0,24.0
2023-09-11 04:44:49,41.0,27.0
2023-09-11 01:56:46,37.0,31.0
2023-09-10 18:24:36,44.0,0.0
2023-09-10 17:49:29,39.0,31.0
2023-09-10 16:01:13,36.0,29.0
2023-09-10 14:09:28,38.0,30.0
2023-09-10 13:58:54,40.0,0.0
2023-09-10 12:07:47,36.0,30.0
2023-09-10 11:13:22,36.0,30.0
2023-09-10 11:01:22,40.0,0.0
2023-09-10 08:20:19,43.0,0.0
2023-09-10 08:07:20,36.0,26.0
2023-09-10 05:32:01,35.0,30.0
2023-09-10 02:35:42,36.0,27.0
2023-09-10 00:29:53,34.0,26.0
2023-09-09 22:00:55,36.0,26.0
2023-09-09 20:08:32,34.0,21.0
2023-09-09 18:21:24,42.0,0.0
2023-09-09 18:10:25,36.0,30.0
2023-09-09 16:05:22,38.0,32.0
2023-09-09 14:29:14,37.0,32.0
2023-09-09 12:59:09,42.0,0.0
2023-09-09 12:54:46,42.0,0.0
2023-09-09 11:52:48,35.0,29.0
2023-09-09 10:37:47,37.0,30.0
2023-09-09 07:51:59,36.0,31.0
2023-09-09 04:29:29,41.0,33.0
2023-09-09 01:53:00,37.0,28.0
2023-09-09 00:03:29,36.0,27.0
2023-09-08 22:08:38,38.0,24.0
2023-09-08 20:32:11,36.0,24.0
2023-09-08 18:13:06,36.0,31.0
2023-09-08 18:13:00,42.0,0.0
2023-09-08 15:56:57,36.0,30.0
2023-09-08 13:56:50,36.0,29.0
2023-09-08 12:29:59,42.0,0.0
2023-09-08 11:52:35,40.0,30.0
2023-09-08 09:55:22,39.0,30.0
2023-09-08 09:47:57,41.0,0.0
2023-09-08 08:06:20,40.0,31.0
2023-09-08 04:45:59,39.0,0.0
2023-09-08 04:45:48,40.0,0.0
2023-09-07 23:06:54,39.0,35.0
2023-09-07 21:51:42,38.0,0.0
2023-09-07 21:51:09,38.0,0.0
2023-09-07 21:42:33,42.0,36.0
2023-09-07 19:54:05,37.0,31.0
2023-09-07 18:08:06,37.0,30.0
2023-09-07 14:05:37,35.0,29.0
2023-09-07 12:33:26,37.0,0.0
2023-09-07 11:52:08,37.0,30.0
2023-09-07 11:12:51,41.0,0.0
2023-09-07 09:57:50,35.0,29.0
2023-09-07 07:45:40,36.0,31.0
2023-09-07 07:17:21,39.0,0.0
2023-09-07 06:10:57,37.0,32.0
2023-09-07 04:26:05,38.0,36.0
2023-09-07 00:21:04,38.0,0.0
2023-09-07 00:09:11,37.0,0.0
2023-09-06 23:09:10,39.0,34.0
2023-09-06 21:03:45,40.0,33.0
2023-09-06 20:07:39,42.0,0.0
2023-09-06 19:52:27,38.0,30.0
2023-09-06 18:25:54,40.0,0.0
2023-09-06 18:07:12,42.0,0.0
2023-09-06 18:01:55,37.0,30.0
2023-09-06 16:03:20,37.0,30.0
2023-09-06 14:36:38,35.0,25.0
2023-09-06 11:44:52,37.0,32.0
2023-09-06 10:01:35,35.0,29.0
2023-09-06 09:16:20,35.0,29.0
2023-09-06 08:12:45,37.0,30.0
2023-09-06 02:54:28,37.0,34.0
2023-09-06 00:13:55,42.0,35.0
2023-09-05 22:22:58,42.0,35.0
2023-09-05 20:49:34,41.0,32.0
2023-09-05 20:11:42,46.0,38.0
2023-09-05 19:46:27,44.0,0.0
2023-09-05 11:20:23,39.0,34.0
2023-09-05 09:27:50,34.0,35.0
2023-09-05 05:01:15,33.0,29.0
2023-09-05 02:55:31,36.0,34.0
2023-09-05 00:22:41,36.0,33.0
2023-09-04 23:43:34,40.0,0.0
2023-09-04 22:39:10,35.0,29.0
2023-09-04 20:14:28,39.0,36.0
2023-09-04 19:39:34,39.0,0.0
2023-09-04 08:20:48,26.0,24.0
2023-09-04 05:12:44,40.0,34.0
2023-09-04 03:00:23,40.0,34.0
2023-09-04 00:36:06,37.0,32.0
2023-09-03 22:30:33,37.0,31.0
2023-09-03 20:06:41,36.0,31.0
2023-09-03 20:01:44,42.0,0.0
2023-09-03 12:09:32,39.0,34.0
2023-09-03 10:14:07,35.0,26.0
2023-09-03 08:29:07,32.0,27.0
2023-09-03 05:14:23,41.0,0.0
2023-09-03 04:36:40,39.0,26.0
2023-09-03 03:16:43,40.0,0.0
2023-09-03 01:00:25,35.0,28.0
2023-09-02 22:05:00,35.0,28.0
2023-09-02 20:19:45,34.0,29.0
2023-09-02 20:07:03,38.0,0.0
2023-09-02 06:37:24,32.0,25.0
2023-09-02 04:52:14,36.0,31.0
2023-09-02 02:45:36,33.0,24.0
2023-09-02 00:30:22,38.0,0.0
2023-09-01 23:53:35,39.0,28.0
2023-09-01 23:09:12,37.0,0.0
2023-09-01 21:42:23,34.0,29.0
2023-09-01 19:58:34,33.0,24.0
2023-09-01 05:10:54,35.0,32.0
2023-09-01 02:01:18,35.0,29.0
2023-09-01 00:29:45,39.0,0.0
2023-09-01 00:29:35,37.0,0.0
2023-09-01 00:01:48,36.0,32.0
2023-08-31 22:29:08,35.0,30.0
2023-08-31 19:42:36,33.0,26.0
2023-08-31 13:17:39,38.0,31.0
2023-08-31 10:25:57,39.0,31.0
2023-08-31 08:18:23,38.0,33.0
2023-08-31 06:24:50,40.0,33.0
2023-08-31 05:20:37,37.0,0.0
2023-08-31 05:19:51,37.0,0.0
2023-08-31 05:03:31,38.0,30.0
2023-08-31 02:47:56,40.0,33.0
2023-08-31 00:28:54,39.0,33.0
2023-08-30 22:32:49,38.0,34.0
2023-08-30 19:58:42,37.0,0.0
2023-08-30 19:57:16,37.0,33.0
2023-08-30 11:22:33,40.0,39.0
2023-08-30 10:38:31,35.0,28.0
2023-08-30 05:58:33,41.0,31.0
2023-08-30 05:56:57,40.0,0.0
2023-08-30 04:06:58,42.0,33.0
2023-08-30 02:02:12,41.0,31.0
2023-08-29 23:53:33,39.0,30.0
2023-08-29 21:57:56,39.0,29.0
2023-08-29 20:01:49,39.0,29.0
2023-08-29 17:58:21,41.0,0.0
2023-08-29 17:58:14,40.0,0.0
2023-08-29 17:33:51,33.0,29.0
2023-08-29 16:26:32,41.0,30.0
2023-08-29 16:18:57,35.0,30.0
2023-08-29 12:08:41,36.0,31.0
2023-08-29 10:27:13,42.0,0.0
2023-08-29 10:02:55,37.0,30.0
2023-08-29 07:29:47,37.0,35.0
2023-08-29 07:24:40,39.0,0.0
2023-08-29 07:06:04,38.0,0.0
2023-08-29 06:14:55,40.0,30.0
2023-08-29 05:29:40,40.0,0.0
2023-08-29 04:00:22,39.0,31.0
2023-08-29 01:53:00,40.0,32.0
2023-08-28 23:38:41,40.0,32.0
2023-08-28 23:36:12,39.0,0.0
2023-08-28 22:41:45,41.0,0.0
2023-08-28 22:02:00,43.0,38.0
2023-08-28 20:02:14,40.0,30.0
2023-08-28 19:45:28,42.0,0.0
2023-08-28 18:20:23,42.0,0.0
2023-08-28 17:21:09,39.0,31.0
2023-08-28 14:58:02,40.0,0.0
2023-08-28 13:57:17,39.0,33.0
2023-08-28 11:07:03,39.0,34.0
2023-08-28 10:25:05,40.0,0.0
2023-08-28 09:14:02,39.0,0.0
2023-08-28 08:49:16,38.0,0.0
2023-08-28 07:25:53,39.0,32.0
2023-08-28 07:19:21,40.0,0.0
2023-08-28 05:57:03,42.0,32.0
2023-08-28 05:48:27,41.0,0.0
2023-08-28 04:07:19,40.0,30.0
2023-08-28 02:18:18,40.0,31.0
2023-08-27 23:58:27,42.0,31.0
2023-08-27 22:20:23,41.0,31.0
2023-08-27 19:58:57,42.0,33.0
2023-08-27 19:57:27,42.0,0.0
2023-08-27 17:52:56,39.0,0.0
2023-08-27 17:52:46,40.0,0.0
2023-08-27 17:47:55,42.0,33.0
2023-08-27 14:10:17,39.0,29.0
2023-08-27 10:06:39,38.0,0.0
2023-08-27 07:56:10,43.0,32.0
2023-08-27 07:40:48,40.0,0.0
2023-08-27 06:08:10,40.0,31.0
2023-08-27 05:51:30,41.0,0.0
2023-08-27 04:09:31,40.0,31.0
2023-08-27 01:55:29,40.0,30.0
2023-08-27 00:12:11,41.0,33.0
2023-08-26 23:08:28,40.0,0.0
2023-08-26 23:03:20,41.0,0.0
2023-08-26 22:30:20,42.0,35.0
2023-08-26 20:20:34,42.0,0.0
2023-08-26 20:04:53,41.0,31.0
2023-08-26 18:23:34,41.0,30.0
2023-08-26 17:46:41,38.0,0.0
2023-08-26 16:53:59,38.0,0.0
2023-08-26 16:38:45,40.0,0.0
2023-08-26 16:28:29,40.0,0.0
2023-08-26 16:27:05,39.0,30.0
2023-08-26 14:10:43,39.0,0.0
2023-08-26 13:57:04,40.0,32.0
2023-08-26 11:47:27,35.0,25.0
2023-08-26 09:57:05,39.0,28.0
2023-08-26 08:08:52,40.0,0.0
2023-08-26 07:58:32,41.0,33.0
2023-08-26 06:05:17,45.0,37.0
2023-08-26 05:42:22,42.0,0.0
2023-08-26 05:27:47,41.0,0.0
2023-08-26 04:02:34,44.0,38.0
2023-08-26 02:14:46,43.0,33.0
2023-08-25 23:58:27,42.0,31.0
2023-08-25 23:12:09,41.0,0.0
2023-08-25 22:10:17,44.0,35.0
2023-08-25 20:04:54,43.0,33.0
2023-08-25 19:55:17,42.0,0.0
2023-08-25 18:29:07,39.0,24.0
2023-08-25 17:23:38,41.0,0.0
2023-08-25 15:17:29,41.0,26.0
2023-08-25 12:23:49,42.0,0.0
2023-08-25 09:58:24,41.0,27.0
2023-08-25 08:38:00,42.0,0.0
2023-08-25 08:37:51,39.0,0.0
2023-08-25 07:44:14,47.0,35.0
2023-08-25 05:52:25,40.0,31.0
2023-08-25 05:45:26,42.0,0.0
2023-08-25 00:28:29,42.0,0.0
2023-08-24 23:54:45,40.0,31.0
2023-08-24 22:01:10,38.0,30.0
2023-08-24 20:12:21,37.0,28.0
2023-08-24 18:34:37,39.0,32.0
2023-08-24 16:20:08,39.0,29.0
2023-08-24 14:45:27,43.0,0.0
2023-08-24 11:32:38,41.0,0.0
2023-08-24 10:26:13,40.0,31.0
2023-08-24 09:37:47,40.0,0.0
2023-08-24 09:37:36,39.0,0.0
2023-08-24 08:21:57,39.0,33.0
2023-08-24 07:22:44,42.0,0.0
2023-08-24 05:54:15,40.0,33.0
2023-08-24 05:53:23,42.0,0.0
2023-08-24 04:06:56,41.0,33.0
2023-08-24 03:18:53,41.0,0.0
2023-08-24 02:34:17,41.0,32.0
2023-08-23 23:32:48,41.0,0.0
2023-08-23 21:58:38,41.0,33.0
2023-08-23 20:39:03,41.0,31.0
2023-08-23 17:44:18,41.0,23.0
2023-08-23 15:23:12,42.0,22.0
2023-08-23 14:39:35,42.0,0.0
2023-08-23 13:09:34,42.0,31.0
2023-08-23 12:32:57,38.0,0.0
2023-08-23 12:32:51,41.0,0.0
2023-08-23 09:40:59,41.0,33.0
2023-08-23 07:39:09,39.0,25.0
2023-08-23 02:58:31,39.0,32.0
2023-08-23 01:32:54,34.0,24.0
2023-08-22 20:00:31,42.0,30.0
2023-08-22 08:12:21,41.0,0.0
2023-08-22 08:06:27,35.0,29.0
2023-08-22 01:14:48,41.0,33.0
2023-08-21 22:01:29,40.0,34.0
2023-08-21 17:43:36,34.0,27.0
2023-08-21 14:40:42,41.0,30.0
2023-08-21 12:32:17,34.0,26.0
2023-08-21 10:55:02,35.0,31.0
2023-08-21 08:17:54,35.0,29.0
2023-08-21 06:16:45,34.0,31.0
2023-08-21 00:18:42,36.0,25.0
2023-08-20 21:54:56,38.0,30.0
2023-08-20 17:12:04,41.0,36.0
2023-08-20 14:44:10,40.0,33.0
2023-08-20 12:36:04,40.0,34.0
2023-08-20 12:22:38,39.0,0.0
2023-08-20 10:44:51,34.0,28.0
2023-08-20 08:14:17,36.0,31.0
2023-08-20 03:46:21,38.0,33.0
2023-08-19 22:21:12,36.0,35.0
2023-08-19 19:28:24,34.0,27.0
2023-08-19 17:20:02,38.0,33.0
2023-08-19 14:36:11,36.0,29.0
2023-08-19 12:25:25,37.0,34.0
2023-08-19 10:43:29,36.0,29.0
2023-08-19 10:26:52,39.0,0.0
2023-08-19 07:46:04,36.0,30.0
2023-08-19 00:17:47,34.0,33.0
2023-08-18 21:51:47,36.0,32.0
2023-08-18 19:21:45,31.0,28.0
2023-08-18 17:30:10,36.0,29.0
2023-08-18 14:31:03,35.0,32.0
2023-08-18 12:39:11,32.0,21.0
2023-08-18 12:12:42,35.0,0.0
2023-08-18 10:15:01,38.0,34.0
2023-08-18 08:14:13,38.0,26.0
2023-08-18 08:05:12,31.0,0.0
2023-08-18 04:26:17,34.0,31.0
2023-08-17 23:49:34,35.0,28.0
2023-08-17 21:34:47,34.0,32.0
2023-08-17 19:56:17,33.0,26.0
2023-08-17 16:46:16,34.0,28.0
2023-08-17 14:32:11,36.0,30.0
2023-08-17 13:01:19,38.0,0.0
2023-08-17 12:36:14,37.0,32.0
2023-08-17 10:27:30,40.0,37.0
2023-08-17 08:07:12,39.0,36.0
2023-08-17 08:06:35,39.0,0.0
2023-08-17 01:03:33,42.0,32.0
2023-08-16 21:44:55,38.0,36.0
2023-08-16 19:43:52,36.0,31.0
2023-08-16 16:35:07,38.0,33.0
2023-08-16 14:50:39,37.0,31.0
2023-08-16 12:01:16,39.0,29.0
2023-08-16 09:55:09,37.0,28.0
2023-08-16 08:18:59,38.0,30.0
2023-08-16 07:57:10,39.0,0.0
2023-08-16 05:49:42,38.0,27.0
2023-08-16 05:43:20,42.0,0.0
2023-08-16 03:45:53,42.0,0.0
2023-08-16 03:01:08,39.0,0.0
2023-08-15 21:37:17,34.0,0.0
2023-08-15 21:36:46,40.0,0.0
2023-08-15 17:58:26,38.0,33.0
2023-08-15 17:30:32,39.0,0.0
2023-08-15 16:13:12,37.0,31.0
2023-08-15 14:18:07,37.0,33.0
2023-08-15 11:54:12,37.0,34.0
2023-08-15 10:09:50,38.0,34.0
2023-08-15 08:19:43,41.0,36.0
2023-08-15 08:17:44,41.0,0.0
2023-08-15 05:42:38,39.0,31.0
2023-08-15 05:35:57,38.0,0.0
2023-08-15 05:35:49,40.0,0.0
2023-08-15 05:15:25,39.0,30.0
2023-08-15 00:50:52,39.0,0.0
2023-08-14 22:34:38,40.0,0.0
2023-08-14 21:55:56,37.0,34.0
2023-08-14 20:27:40,37.0,27.0
2023-08-14 19:17:10,40.0,0.0
2023-08-14 18:12:42,42.0,0.0
2023-08-14 17:54:59,40.0,35.0
2023-08-14 16:06:00,44.0,35.0
2023-08-14 14:10:41,40.0,34.0
2023-08-14 11:48:49,40.0,33.0
2023-08-14 10:06:40,38.0,34.0
2023-08-14 09:10:58,39.0,0.0
2023-08-14 08:24:22,39.0,34.0
2023-08-14 05:22:33,40.0,31.0
2023-08-14 05:17:37,38.0,0.0
2023-08-14 05:17:29,40.0,0.0
2023-08-14 03:16:10,42.0,30.0
2023-08-14 00:52:23,39.0,32.0
2023-08-13 21:48:13,38.0,34.0
2023-08-13 19:58:56,37.0,29.0
2023-08-13 16:11:48,39.0,0.0
